dataset, predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 1, 3, 0, 2.3426864, 0.9083895853423336, 0.0
1, 1, 6, 0, 2.9849744, 0.9092664092664092, 0.0
1, 1, 7, 0, 3.0322244, 0.9101449275362319, 0.0
1, 1, 9, 0, 3.1000948, 0.9110251450676983, 0.0
1, 1, 4, 0, 3.1173067, 0.9119070667957405, 0.0
1, 1, 6, 0, 3.1222749, 0.9127906976744186, 0.0
1, 1, 4, 0, 3.1551325, 0.9136760426770126, 0.0
1, 1, 1, 1, 3.4973881, 0.9145631067961165, 0.125
1, 1, 5, 0, 3.6614661, 0.9144800777453839, 0.1111111111111111
1, 1, 9, 0, 3.6671581, 0.9153696498054474, 0.1
1, 1, 4, 0, 3.6769965, 0.9162609542356378, 0.09090909090909091
1, 1, 7, 0, 3.8754916, 0.9171539961013645, 0.08333333333333333
1, 1, 6, 0, 3.8800967, 0.9180487804878049, 0.07692307692307693
1, 1, 6, 0, 3.9041572, 0.9189453125, 0.07142857142857142
1, 1, 1, 1, 4.0575676, 0.9198435972629521, 0.13333333333333333
1, 1, 4, 0, 4.113769, 0.9197651663405088, 0.125
1, 1, 6, 0, 4.2360277, 0.920666013712047, 0.11764705882352941
1, 1, 1, 1, 4.251784, 0.9215686274509803, 0.16666666666666666
1, 1, 6, 0, 4.3098826, 0.9214916584887144, 0.15789473684210525
1, 1, 10, 0, 4.379276, 0.9223968565815324, 0.15
1, 1, 6, 0, 4.404347, 0.9233038348082596, 0.14285714285714285
1, 1, 1, 1, 4.4636126, 0.9242125984251969, 0.18181818181818182
1, 1, 10, 0, 4.469439, 0.9241379310344827, 0.17391304347826086
1, 1, 4, 0, 4.511302, 0.9250493096646942, 0.16666666666666666
1, 1, 9, 0, 4.5315704, 0.9259624876604146, 0.16
1, 1, 10, 0, 4.5502872, 0.9268774703557312, 0.15384615384615385
1, 1, 8, 0, 4.5611787, 0.9277942631058358, 0.14814814814814814
1, 1, 1, 1, 4.6065993, 0.9287128712871288, 0.17857142857142858
1, 1, 1, 1, 4.6252594, 0.9286422200198216, 0.20689655172413793
1, 1, 8, 0, 4.648383, 0.9285714285714286, 0.2
1, 1, 3, 0, 4.6637754, 0.929493545183714, 0.1935483870967742
1, 1, 8, 0, 4.671246, 0.9304174950298211, 0.1875
1, 1, 1, 1, 4.707017, 0.9313432835820895, 0.21212121212121213
1, 1, 8, 0, 4.735957, 0.9312749003984063, 0.20588235294117646
1, 1, 1, 1, 4.7473764, 0.9322033898305084, 0.22857142857142856
1, 1, 1, 1, 4.821556, 0.9321357285429142, 0.25
1, 1, 3, 0, 4.847457, 0.932067932067932, 0.24324324324324326
1, 1, 6, 0, 4.8864374, 0.933, 0.23684210526315788
1, 1, 6, 0, 4.9011517, 0.933933933933934, 0.23076923076923078
1, 1, 6, 0, 4.960248, 0.9348697394789579, 0.225
1, 1, 7, 0, 4.961045, 0.9358074222668004, 0.21951219512195122
