test set 1:
predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 7, 0, 2.6545403, 0.918467583497053, 0.0
1, 3, 0, 2.7896214, 0.9193706981317601, 0.0
1, 8, 0, 2.8236532, 0.9202755905511811, 0.0
1, 7, 0, 2.9414852, 0.9211822660098522, 0.0
1, 1, 1, 2.9650965, 0.9211045364891519, 0.0
1, 1, 1, 3.0612142, 0.9210266535044422, 0.2
1, 6, 0, 3.1328502, 0.9219367588932806, 0.3333333333333333
1, 9, 0, 3.2670884, 0.9228486646884273, 0.2857142857142857
1, 1, 1, 3.319545, 0.9227722772277228, 0.25
1, 3, 0, 3.4428596, 0.9236868186323092, 0.3333333333333333
1, 6, 0, 3.5155592, 0.9246031746031746, 0.3
1, 3, 0, 3.6802168, 0.9255213505461768, 0.2727272727272727
1, 6, 0, 3.6886148, 0.9264413518886679, 0.25
1, 6, 0, 3.7852955, 0.9273631840796019, 0.23076923076923078
1, 6, 0, 3.8581889, 0.9282868525896414, 0.21428571428571427
1, 1, 1, 3.9439049, 0.9282153539381854, 0.2
1, 1, 1, 4.0039525, 0.9281437125748503, 0.25
1, 6, 0, 4.0615015, 0.929070929070929, 0.29411764705882354
1, 1, 1, 4.0743966, 0.929, 0.2777777777777778
1, 1, 1, 4.1216197, 0.928928928928929, 0.3157894736842105
1, 7, 0, 4.1415734, 0.9298597194388778, 0.35
1, 6, 0, 4.177264, 0.9307923771313942, 0.3333333333333333
1, 4, 0, 4.1808095, 0.9317269076305221, 0.3181818181818182
1, 8, 0, 4.201875, 0.9326633165829146, 0.30434782608695654
1, 8, 0, 4.296862, 0.9336016096579477, 0.2916666666666667
1, 1, 1, 4.372405, 0.9335347432024169, 0.28
1, 1, 1, 4.387336, 0.9334677419354839, 0.3076923076923077
1, 1, 1, 4.428476, 0.9334006054490414, 0.3333333333333333
1, 6, 0, 4.636926, 0.9343434343434344, 0.35714285714285715
1, 6, 0, 4.731527, 0.9352881698685541, 0.3448275862068966
1, 1, 1, 4.7538157, 0.9352226720647774, 0.3333333333333333
1, 6, 0, 4.7676835, 0.9361702127659575, 0.3548387096774194
1, 7, 0, 4.796191, 0.9371196754563894, 0.34375
1, 6, 0, 4.8003626, 0.9380710659898477, 0.3333333333333333
1, 1, 1, 4.8182535, 0.9380081300813008, 0.3235294117647059
1, 10, 0, 4.888136, 0.9389623601220752, 0.34285714285714286
1, 10, 0, 4.9029613, 0.939918533604888, 0.3333333333333333
1, 7, 0, 4.9805803, 0.9408766564729868, 0.32432432432432434
1, 6, 0, 4.9903226, 0.9418367346938775, 0.3157894736842105
1, 1, 1, 5.0438404, 0.9417773237997957, 0.3076923076923077
1, 7, 0, 5.044505, 0.9427402862985685, 0.325
1, 1, 1, 5.0590806, 0.9426816786079836, 0.3170731707317073
1, 10, 0, 5.121715, 0.9436475409836066, 0.3333333333333333
1, 9, 0, 5.139887, 0.9446153846153846, 0.32558139534883723
1, 1, 1, 5.166704, 0.944558521560575, 0.3181818181818182
1, 1, 1, 5.4002714, 0.9445015416238438, 0.3333333333333333
1, 1, 1, 5.4188867, 0.9444444444444444, 0.34782608695652173
1, 6, 0, 5.4337244, 0.945417095777549, 0.3617021276595745
1, 3, 0, 5.4402575, 0.9463917525773196, 0.3541666666666667
1, 3, 0, 5.512604, 0.9473684210526315, 0.3469387755102041
1, 9, 0, 5.554379, 0.9483471074380165, 0.34
1, 4, 0, 5.5834856, 0.9493278179937953, 0.3333333333333333
1, 3, 0, 5.5990257, 0.9503105590062112, 0.3269230769230769
1, 1, 1, 5.599353, 0.950259067357513, 0.32075471698113206
1, 1, 1, 5.609411, 0.950207468879668, 0.3333333333333333
1, 1, 1, 5.6646605, 0.9501557632398754, 0.34545454545454546
1, 1, 1, 5.687339, 0.9501039501039501, 0.35714285714285715
1, 1, 1, 5.7482266, 0.9500520291363164, 0.3684210526315789
1, 9, 0, 5.785948, 0.9510416666666667, 0.3793103448275862
1, 3, 0, 5.786772, 0.9520333680917622, 0.3728813559322034
1, 1, 1, 5.8208838, 0.9519832985386222, 0.36666666666666664
1, 6, 0, 5.8361435, 0.9529780564263323, 0.3770491803278688
1, 1, 1, 5.8445992, 0.952928870292887, 0.3709677419354839
1, 8, 0, 5.9466734, 0.9539267015706806, 0.38095238095238093
1, 1, 1, 5.9718347, 0.9538784067085954, 0.375
1, 10, 0, 5.9990816, 0.9548793284365162, 0.38461538461538464
1, 1, 1, 6.006673, 0.9548319327731093, 0.3787878787878788
1, 1, 1, 6.0155487, 0.9547844374342797, 0.3880597014925373
1, 1, 1, 6.042705, 0.9547368421052631, 0.39705882352941174
1, 1, 1, 6.0811367, 0.9546891464699684, 0.4057971014492754
1, 10, 0, 6.15317, 0.9556962025316456, 0.4142857142857143
1, 1, 1, 6.156341, 0.955649419218585, 0.4084507042253521
1, 3, 0, 6.15662, 0.9566596194503171, 0.4166666666666667
1, 10, 0, 6.161757, 0.9576719576719577, 0.410958904109589
1, 1, 1, 6.165127, 0.9576271186440678, 0.40540540540540543
1, 1, 1, 6.1761146, 0.9575821845174973, 0.41333333333333333
1, 7, 0, 6.2443333, 0.9585987261146497, 0.42105263157894735
1, 1, 1, 6.271101, 0.9585547290116897, 0.4155844155844156
1, 9, 0, 6.321428, 0.9595744680851064, 0.4230769230769231
1, 6, 0, 6.326123, 0.9605963791267306, 0.4177215189873418
1, 9, 0, 6.349599, 0.9616204690831557, 0.4125
1, 1, 1, 6.3869762, 0.9615795090715048, 0.4074074074074074
1, 1, 1, 6.4231777, 0.9615384615384616, 0.4146341463414634
1, 1, 1, 6.4286466, 0.9614973262032086, 0.42168674698795183
1, 7, 0, 6.4331527, 0.9625267665952891, 0.42857142857142855
1, 4, 0, 6.4513264, 0.9635584137191854, 0.4235294117647059
1, 1, 1, 6.453605, 0.9635193133047211, 0.4186046511627907
1, 1, 1, 6.5515065, 0.9634801288936627, 0.42528735632183906
1, 3, 0, 6.561274, 0.964516129032258, 0.4318181818181818
1, 7, 0, 6.6339693, 0.9655543595263725, 0.42696629213483145
1, 1, 1, 6.658098, 0.9655172413793104, 0.4222222222222222
1, 1, 1, 6.6917186, 0.9654800431499461, 0.42857142857142855
1, 9, 0, 6.707117, 0.9665226781857451, 0.43478260869565216
1, 1, 1, 6.7313905, 0.9664864864864865, 0.43010752688172044
1, 1, 1, 6.736843, 0.9664502164502164, 0.43617021276595747
1, 10, 0, 6.757183, 0.9674972914409534, 0.4421052631578947
1, 1, 1, 6.7795467, 0.9674620390455532, 0.4375
1, 1, 1, 6.7915034, 0.9674267100977199, 0.44329896907216493
1, 1, 1, 6.8458247, 0.967391304347826, 0.4489795918367347
1, 1, 1, 6.8624177, 0.9673558215451578, 0.45454545454545453
1, 1, 1, 6.949803, 0.9673202614379085, 0.46
1, 1, 1, 6.953893, 0.9672846237731734, 0.46534653465346537
1, 1, 1, 6.9911523, 0.9672489082969432, 0.47058823529411764
1, 1, 1, 6.996026, 0.9672131147540983, 0.47572815533980584
1, 6, 0, 6.999697, 0.9682713347921226, 0.4807692307692308
1, 7, 0, 7.0119534, 0.9693318729463308, 0.47619047619047616
1, 8, 0, 7.0474954, 0.9703947368421053, 0.4716981132075472
1, 1, 1, 7.0580487, 0.9703622392974753, 0.4672897196261682
1, 1, 1, 7.0833654, 0.9703296703296703, 0.4722222222222222
1, 1, 1, 7.113548, 0.9702970297029703, 0.47706422018348627
1, 1, 1, 7.114756, 0.9702643171806168, 0.4818181818181818
1, 7, 0, 7.166259, 0.9713340683572216, 0.4864864864864865
1, 1, 1, 7.227891, 0.9713024282560706, 0.48214285714285715
1, 1, 1, 7.2282186, 0.9712707182320443, 0.48672566371681414
1, 6, 0, 7.2303333, 0.9723451327433629, 0.49122807017543857
1, 9, 0, 7.230949, 0.973421926910299, 0.48695652173913045
1, 7, 0, 7.242308, 0.9745011086474501, 0.4827586206896552
1, 1, 1, 7.2638016, 0.974472807991121, 0.47863247863247865
1, 1, 1, 7.274789, 0.9744444444444444, 0.4830508474576271
1, 1, 1, 7.276585, 0.9744160177975528, 0.48739495798319327
1, 1, 1, 7.351983, 0.9743875278396437, 0.49166666666666664
1, 6, 0, 7.3622274, 0.9754738015607581, 0.49586776859504134
1, 10, 0, 7.3728304, 0.9765625, 0.4918032786885246
1, 1, 1, 7.3823647, 0.976536312849162, 0.4878048780487805
1, 1, 1, 7.3843265, 0.9765100671140939, 0.49193548387096775
1, 9, 0, 7.4241667, 0.9776035834266518, 0.496
1, 1, 1, 7.4503584, 0.9775784753363229, 0.49206349206349204
1, 9, 0, 7.467608, 0.978675645342312, 0.49606299212598426
1, 1, 1, 7.4712577, 0.9786516853932584, 0.4921875
1, 1, 1, 7.522134, 0.9786276715410573, 0.49612403100775193
1, 1, 1, 7.6076493, 0.9786036036036037, 0.5
1, 1, 1, 7.607797, 0.9785794813979707, 0.5038167938931297
1, 1, 1, 7.658842, 0.9785553047404063, 0.5075757575757576
1, 1, 1, 7.684303, 0.9785310734463277, 0.5112781954887218
1, 1, 1, 7.6927123, 0.9785067873303167, 0.5149253731343284
1, 1, 1, 7.808046, 0.9784824462061155, 0.5185185185185185
1, 1, 1, 7.8127313, 0.9784580498866213, 0.5220588235294118
1, 1, 1, 7.8840504, 0.978433598183882, 0.5255474452554745
1, 1, 1, 7.9059176, 0.9784090909090909, 0.5289855072463768
1, 1, 1, 7.9297605, 0.9783845278725825, 0.5323741007194245
1, 6, 0, 7.935091, 0.979498861047836, 0.5357142857142857
1, 1, 1, 7.960797, 0.9794754846066135, 0.5319148936170213
1, 1, 1, 7.983081, 0.9794520547945206, 0.5352112676056338
1, 1, 1, 8.010735, 0.9794285714285714, 0.5384615384615384
1, 1, 1, 8.019055, 0.9794050343249427, 0.5416666666666666
1, 1, 1, 8.027241, 0.979381443298969, 0.5448275862068965
1, 7, 0, 8.029337, 0.9805045871559633, 0.547945205479452
1, 1, 1, 8.07027, 0.9804822043628014, 0.54421768707483
1, 1, 1, 8.095828, 0.9804597701149426, 0.5472972972972973
1, 6, 0, 8.139987, 0.9815880322209436, 0.5503355704697986
1, 1, 1, 8.154726, 0.9815668202764977, 0.5466666666666666
1, 1, 1, 8.18148, 0.9815455594002307, 0.5496688741721855
1, 1, 1, 8.182131, 0.9815242494226328, 0.5526315789473685
1, 1, 1, 8.225129, 0.9815028901734104, 0.5555555555555556
1, 1, 1, 8.263615, 0.9814814814814815, 0.5584415584415584
1, 1, 1, 8.287409, 0.981460023174971, 0.5612903225806452
1, 1, 1, 8.305603, 0.9814385150812065, 0.5641025641025641
1, 1, 1, 8.332209, 0.9814169570267132, 0.5668789808917197
1, 1, 1, 8.352936, 0.9813953488372092, 0.569620253164557
1, 1, 1, 8.353403, 0.9813736903376019, 0.5723270440251572
1, 1, 1, 8.356382, 0.9813519813519813, 0.575
1, 1, 1, 8.388665, 0.9813302217036173, 0.577639751552795
1, 1, 1, 8.420012, 0.9813084112149533, 0.5802469135802469
1, 1, 1, 8.426013, 0.9812865497076023, 0.5828220858895705
1, 1, 1, 8.446002, 0.9812646370023419, 0.5853658536585366
1, 1, 1, 8.490034, 0.981242672919109, 0.5878787878787879
1, 1, 1, 8.503366, 0.9812206572769953, 0.5903614457831325
1, 1, 1, 8.515266, 0.981198589894242, 0.592814371257485
1, 1, 1, 8.5295315, 0.9811764705882353, 0.5952380952380952
1, 1, 1, 8.533568, 0.9811542991755006, 0.5976331360946746
1, 1, 1, 8.559107, 0.9811320754716981, 0.6
1, 1, 1, 8.559776, 0.9811097992916175, 0.6023391812865497
1, 1, 1, 8.571328, 0.9810874704491725, 0.6046511627906976
1, 6, 0, 8.580119, 0.9822485207100592, 0.6069364161849711
1, 1, 1, 8.595055, 0.9822274881516587, 0.603448275862069
1, 1, 1, 8.607584, 0.9822064056939501, 0.6057142857142858
1, 1, 1, 8.652795, 0.982185273159145, 0.6079545454545454
1, 1, 1, 8.681775, 0.9821640903686087, 0.6101694915254238
1, 1, 1, 8.728414, 0.9821428571428571, 0.6123595505617978
1, 6, 0, 8.7328, 0.9833134684147795, 0.6145251396648045
1, 1, 1, 8.735532, 0.9832935560859188, 0.6111111111111112
1, 1, 1, 8.739184, 0.983273596176822, 0.6132596685082873
1, 1, 1, 8.748981, 0.9832535885167464, 0.6153846153846154
1, 1, 1, 8.768942, 0.9832335329341317, 0.6174863387978142
1, 1, 1, 8.770114, 0.9832134292565947, 0.6195652173913043
1, 1, 1, 8.771451, 0.9831932773109243, 0.6216216216216216
1, 1, 1, 8.773923, 0.9831730769230769, 0.6236559139784946
1, 1, 1, 8.840512, 0.9831528279181708, 0.6256684491978609
1, 1, 1, 8.854459, 0.983132530120482, 0.6276595744680851
1, 1, 1, 8.860389, 0.9831121833534379, 0.6296296296296297
1, 1, 1, 8.867987, 0.9830917874396136, 0.631578947368421
1, 1, 1, 8.912353, 0.9830713422007256, 0.6335078534031413
1, 1, 1, 8.915565, 0.9830508474576272, 0.6354166666666666
1, 7, 0, 8.920548, 0.9842424242424243, 0.6373056994818653
1, 1, 1, 8.920784, 0.9842233009708737, 0.634020618556701
1, 1, 1, 8.927121, 0.9842041312272175, 0.6358974358974359
1, 1, 1, 8.930558, 0.9841849148418491, 0.6377551020408163
1, 1, 1, 8.931197, 0.9841656516443362, 0.6395939086294417
1, 1, 1, 8.934148, 0.9841463414634146, 0.6414141414141414
1, 3, 0, 8.934329, 0.9853479853479854, 0.6432160804020101
1, 1, 1, 8.93843, 0.9853300733496333, 0.64
1, 1, 1, 8.939856, 0.98531211750306, 0.6417910447761194
1, 1, 1, 8.940443, 0.9852941176470589, 0.6435643564356436
1, 1, 1, 8.941672, 0.9852760736196319, 0.645320197044335
1, 1, 1, 8.949726, 0.9852579852579852, 0.6470588235294118
1, 1, 1, 8.953571, 0.985239852398524, 0.6487804878048781
